Time,Q1,Q2,T1,T2
5.810000000000000000e+02,5.810000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.884000000000000341e+01
5.820000000000000000e+02,5.820000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.886999999999999744e+01
5.830000000000000000e+02,5.830000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.886999999999999744e+01
5.840000000000000000e+02,5.840000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.889999999999999858e+01
5.850000000000000000e+02,5.850000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.932000000000000028e+01
5.860000000000000000e+02,5.860000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.903000000000000114e+01
5.870000000000000000e+02,5.870000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.925999999999999801e+01
5.880000000000000000e+02,5.880000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.960999999999999943e+01
5.890000000000000000e+02,5.890000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.964000000000000057e+01
5.900000000000000000e+02,5.900000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.984000000000000341e+01
5.910000000000000000e+02,5.910000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.974000000000000199e+01
5.920000000000000000e+02,5.920000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.981000000000000227e+01
5.930000000000000000e+02,5.930000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.986999999999999744e+01
5.940000000000000000e+02,5.940000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,5.018999999999999773e+01
5.950000000000000000e+02,5.950000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,5.042000000000000171e+01
5.960000000000000000e+02,5.960000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,5.035000000000000142e+01
5.970000000000000000e+02,5.970000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,5.042000000000000171e+01
5.980000000000000000e+02,5.980000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.881999999999999318e+01,5.064000000000000057e+01
5.990000000000000000e+02,5.990000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,5.042000000000000171e+01
6.000000000000000000e+02,6.000000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.875000000000000000e+01,5.050999999999999801e+01
